post_id,title,url,post_status,detected_type,confidence,score_ground,score_whole,score_thermal,score_fish,has_granulation,has_fat_handling,has_casing,has_brine_or_cure,has_thermal_process,has_thermal_params,has_cold_chain,has_smoking,has_drying,has_aging,has_phase_time_or_params,has_nitrite,has_nitrite_note,has_fallback_internal,has_problem_signal,has_solution_signal,public_fetch_status,public_fetch_error,audit_status,public_update_gate,block_reasons,v1_1_final_type,v1_1_type_source,v1_1_type_reason,v1_1_public_update_gate,v1_1_block_reasons,v1_1_work_priority
2250,Sinjske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2250,draft,GROUND_MEAT_OR_CASING,medium,3,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2251,Podravske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2251,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2252,Proljetne Kobasice,https://drycured.com/?post_type=dry_recipe&p=2252,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2253,Ljetne Kobasice,https://drycured.com/?post_type=dry_recipe&p=2253,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2254,Đakovačke Kobasice,https://drycured.com/?post_type=dry_recipe&p=2254,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2255,Ličke Kobasice,https://drycured.com/?post_type=dry_recipe&p=2255,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2256,Istarske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2256,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2257,Pokupske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2257,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2258,Ljute Kobasice,https://drycured.com/?post_type=dry_recipe&p=2258,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2259,Salaške Kobasice,https://drycured.com/?post_type=dry_recipe&p=2259,draft,GROUND_MEAT_OR_CASING,medium,4,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2260,Srijemske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2260,draft,GROUND_MEAT_OR_CASING,medium,4,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2261,Slatinske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2261,draft,GROUND_MEAT_OR_CASING,high,5,2,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2262,Kolinjske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2262,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2263,Velebitske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2263,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2264,Pučke Kobasice,https://drycured.com/?post_type=dry_recipe&p=2264,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2265,Domaće Kratke Kobasice,https://drycured.com/?post_type=dry_recipe&p=2265,draft,GROUND_MEAT_OR_CASING,high,6,2,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2266,Zagorske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2266,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2267,Roštilj Kobasice,https://drycured.com/?post_type=dry_recipe&p=2267,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2268,Seljačke Kobasice,https://drycured.com/?post_type=dry_recipe&p=2268,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2269,Starogradske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2269,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2270,Začinske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2270,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2271,Pivske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2271,draft,GROUND_MEAT_OR_CASING,high,5,2,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2272,Gurmanske Kobasice,https://drycured.com/?post_type=dry_recipe&p=2272,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2273,Domaći Kulin,https://drycured.com/?post_type=dry_recipe&p=2273,draft,GROUND_MEAT_OR_CASING,high,5,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2274,Kulinova Seka,https://drycured.com/?post_type=dry_recipe&p=2274,draft,GROUND_MEAT_OR_CASING,high,5,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2275,Sinjski Sudžuk,https://drycured.com/?post_type=dry_recipe&p=2275,draft,GROUND_MEAT_OR_CASING,high,5,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2276,Domaća Salama,https://drycured.com/?post_type=dry_recipe&p=2276,draft,GROUND_MEAT_OR_CASING,high,6,2,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2277,Baranjska Salama,https://drycured.com/?post_type=dry_recipe&p=2277,draft,GROUND_MEAT_OR_CASING,high,6,2,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2278,Samoborske Češnjovke,https://drycured.com/?post_type=dry_recipe&p=2278,draft,GROUND_MEAT_OR_CASING,medium,4,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2279,Domaće Pečenice,https://drycured.com/?post_type=dry_recipe&p=2279,draft,GROUND_MEAT_OR_CASING,medium,3,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2280,Goriške Pečenice,https://drycured.com/?post_type=dry_recipe&p=2280,draft,GROUND_MEAT_OR_CASING,medium,4,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2281,Obiteljske Pečenice,https://drycured.com/?post_type=dry_recipe&p=2281,draft,GROUND_MEAT_OR_CASING,medium,4,2,2,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2282,Seoske Pečenice,https://drycured.com/?post_type=dry_recipe&p=2282,draft,GROUND_MEAT_OR_CASING,high,5,1,2,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2283,Krepke Pečenice,https://drycured.com/?post_type=dry_recipe&p=2283,draft,GROUND_MEAT_OR_CASING,medium,3,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2284,Dijetne Pečenice,https://drycured.com/?post_type=dry_recipe&p=2284,draft,GROUND_MEAT_OR_CASING,medium,4,1,2,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2285,Alpske Pečenice,https://drycured.com/?post_type=dry_recipe&p=2285,draft,GROUND_MEAT_OR_CASING,medium,4,1,2,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2286,Domaće Krvavice,https://drycured.com/?post_type=dry_recipe&p=2286,draft,THERMAL_PROCESSED,medium,4,1,3,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,THERMAL_PROCESSED,KEEP,,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,C_NONPUBLIC_BLOCKED
2287,Zagorske Krvavice,https://drycured.com/?post_type=dry_recipe&p=2287,draft,THERMAL_PROCESSED,medium,3,1,3,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,THERMAL_MISSING_TEMP_OR_DURATION;PHASE_MISSING_TIME_OR_PARAMS,THERMAL_PROCESSED,KEEP,,FAIL,THERMAL_MISSING_TEMP_OR_DURATION;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2288,Zagrebačke Krvavice,https://drycured.com/?post_type=dry_recipe&p=2288,draft,GROUND_MEAT_OR_CASING,high,5,1,3,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2289,Domaće Bijele Krvavice,https://drycured.com/?post_type=dry_recipe&p=2289,draft,THERMAL_PROCESSED,medium,4,1,3,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,THERMAL_PROCESSED,KEEP,,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,C_NONPUBLIC_BLOCKED
2290,Pikantne Krvavice,https://drycured.com/?post_type=dry_recipe&p=2290,draft,THERMAL_PROCESSED,medium,4,1,3,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,THERMAL_PROCESSED,KEEP,,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,C_NONPUBLIC_BLOCKED
2291,Dijetne Krvavice,https://drycured.com/?post_type=dry_recipe&p=2291,draft,THERMAL_PROCESSED,medium,3,1,3,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,THERMAL_MISSING_TEMP_OR_DURATION;PHASE_MISSING_TIME_OR_PARAMS,THERMAL_PROCESSED,KEEP,,FAIL,THERMAL_MISSING_TEMP_OR_DURATION;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2292,Međimurske Crne Čurke,https://drycured.com/?post_type=dry_recipe&p=2292,draft,GROUND_MEAT_OR_CASING,medium,4,1,2,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2293,Turopoljske Devenice,https://drycured.com/?post_type=dry_recipe&p=2293,draft,GROUND_MEAT_OR_CASING,medium,3,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_CASING;GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2294,Domaće Tlačenice,https://drycured.com/?post_type=dry_recipe&p=2294,draft,THERMAL_PROCESSED,medium,3,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,THERMAL_PROCESSED,KEEP,,FAIL,THERMAL_MISSING_TEMP_OR_DURATION,C_NONPUBLIC_BLOCKED
2295,Domaće Jetrenjače,https://drycured.com/?post_type=dry_recipe&p=2295,draft,GROUND_MEAT_OR_CASING,high,5,1,3,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_FAT_HANDLING;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2353,Pastërma (Albansko suho meso),https://drycured.com/recepti-baza/pasterma-albansko-suho-meso/,publish,NEEDS_CLASSIFICATION,low,5,5,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,RECLASSIFY,WHOLE_CUT_TITLE:suho meso,FAIL,NEEDS_CLASSIFICATION;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2354,Suxhuk (Albanska suha kobasica),https://drycured.com/?post_type=dry_recipe&p=2354,draft,GROUND_MEAT_OR_CASING,medium,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;GROUND_MISSING_FAT_HANDLING,C_NONPUBLIC_BLOCKED
2355,Proshuta Shqiptare – albanska pršuta,https://drycured.com/recepti-baza/proshuta-shqiptare-albanska-prsuta/,publish,WHOLE_CUT,high,5,8,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,200,,TYPE_PASS_PUBLIC_TEXT_BLOCKED,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,WHOLE_CUT,KEEP,WHOLE_CUT_TITLE:prsut,FAIL,PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2356,Privatno: Kackavall i thatë (Albanski suhi sir),https://drycured.com/?post_type=dry_recipe&p=2356,private,NEEDS_CLASSIFICATION,low,5,5,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION,C_NONPUBLIC_BLOCKED
2357,Mish i thatë (Albanska suha janjetina),https://drycured.com/?post_type=dry_recipe&p=2357,draft,NEEDS_CLASSIFICATION,none,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;PHASE_MISSING_TIME_OR_PARAMS,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
2358,Steirischer Rohschinken (Štajerska sirova šunka),https://drycured.com/?post_type=dry_recipe&p=2358,draft,WHOLE_CUT,high,2,5,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,,,TYPE_PASS_READY_FOR_SOURCE_DOSSIER,PASS,,WHOLE_CUT,KEEP,"WHOLE_CUT_TITLE:schinken,rohschinken,sunka",PASS,,D_NONPUBLIC_REVIEW_READY
2359,Vorarlberger Mostbröckle – vorarlberška dimljena govedina,https://drycured.com/recepti-baza/vorarlberger-mostbrockle-vorarlberska-dimljena-govedina/,publish,NEEDS_CLASSIFICATION,low,5,5,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,200,,NEEDS_CLASSIFICATION,FAIL,NEEDS_CLASSIFICATION;NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,NEEDS_CLASSIFICATION,KEEP,,FAIL,NEEDS_CLASSIFICATION;NITRITE_WITHOUT_SAFETY_NOTE;PUBLIC_OR_META_INTERNAL_TEXT_HIT,A_PUBLIC_BLOCKED
2360,Austrijska Käsekrainer (Kobasica sa sirom),https://drycured.com/?post_type=dry_recipe&p=2360,draft,GROUND_MEAT_OR_CASING,medium,3,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,,,TYPE_PASS_MISSING_FIELDS,FAIL,GROUND_MISSING_GRANULATION;PHASE_MISSING_TIME_OR_PARAMS,GROUND_MEAT_OR_CASING,KEEP,,FAIL,GROUND_MISSING_GRANULATION;PHASE_MISSING_TIME_OR_PARAMS,C_NONPUBLIC_BLOCKED
